G3-VS-S3.down-DOMAIN_Ensembl-Gene-Rankings.txt	
G3-VS-S3.down-DOMAIN_Ensembl-Gene-Rankings.txt	GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
Gegg-VS-Segg.down-KEGG_Ensembl-Gene-Rankings.txt	
Gegg-VS-Segg.down-KEGG_Ensembl-Gene-Rankings.txt	GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
Gegg-VS-Segg.down-KEGG_Ensembl-Gene-Rankings.txt	LOCMI16688	LOCMI16688	glutathione peroxidase	1	0.5	LOCMI16688	Glutathione metabolism:map00480
Gegg-VS-Segg.down-KEGG_Ensembl-Gene-Rankings.txt	LOCMI16258	LOCMI16258	Probable phospholipid hydroperoxide glutathione peroxidase	1	0.5	LOCMI16258	Glutathione metabolism:map00480
Gegg-VS-Segg.down-KEGG_Ensembl-Gene-Rankings.txt	LOCMI11190	LOCMI11190	mitochondrial ribosomal protein, S18C, putative	1	0.5	LOCMI11190	Ribosome:map03010
Gegg-VS-Segg.down-KEGG_Ensembl-Gene-Rankings.txt	LOCMI07717	LOCMI07717	40S ribosomal protein S24	1	0.5	LOCMI07717	Ribosome:map03010
Gegg-VS-Segg.down-KEGG_Ensembl-Gene-Rankings.txt	LOCMI05551	LOCMI05551	AGAP004818-PA	1	0.5	LOCMI05551	Ribosome:map03010
Gegg-VS-Segg.down-KEGG_Ensembl-Gene-Rankings.txt	LOCMI04442	LOCMI04442	microsomal glutathione transferase	1	0.5	LOCMI04442	Glutathione metabolism:map00480
Gegg-VS-Segg.down-KEGG_Ensembl-Gene-Rankings.txt	LOCMI02771	LOCMI02771	mitochondrial ribosomal protein S17	1	0.5	LOCMI02771	Ribosome:map03010
Gegg-VS-Segg.down-KEGG_Ensembl-Gene-Rankings.txt	LOCMI00502	LOCMI00502	40S ribosomal protein S21, putative	1	0.5	LOCMI00502	Ribosome:map03010
G3-VS-S3.up-DOMAIN_Ensembl-Gene-Rankings.txt	
G3-VS-S3.up-DOMAIN_Ensembl-Gene-Rankings.txt	GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
G5-VS-S5.up-DOMAIN_Ensembl-Gene-Rankings.txt	
G5-VS-S5.up-DOMAIN_Ensembl-Gene-Rankings.txt	GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
G5-VS-S5.up-DOMAIN_Ensembl-Gene-Rankings.txt	LOCMI15206	LOCMI15206	aquaporin	1	0.333333333333	LOCMI15206	Major intrinsic protein:IPR000425
G5-VS-S5.up-DOMAIN_Ensembl-Gene-Rankings.txt	LOCMI14139	LOCMI14139	Aquaporin AQPAe.a, putative	1	0.333333333333	LOCMI14139	Major intrinsic protein:IPR000425
G5-VS-S5.up-DOMAIN_Ensembl-Gene-Rankings.txt	LOCMI13304	LOCMI13304	PREDICTED: glucose dehydrogenase	1	0.333333333333	LOCMI13304	Glucose-methanol-choline oxidoreductase, N-terminal:IPR000172
G5-VS-S5.up-DOMAIN_Ensembl-Gene-Rankings.txt	LOCMI06430	LOCMI06430	PREDICTED: aquaporin AQPAn.G-like	1	0.333333333333	LOCMI06430	Major intrinsic protein:IPR000425
G5-VS-S5.up-DOMAIN_Ensembl-Gene-Rankings.txt	LOCMI06277	LOCMI06277	sodium-dependent nutrient amino acid transporter, putative	1	0.333333333333	LOCMI06277	Sodium:neurotransmitter symporter:IPR000175
G5-VS-S5.up-DOMAIN_Ensembl-Gene-Rankings.txt	LOCMI04029	LOCMI04029	glucose dehydrogenase precursor, putative	1	0.333333333333	LOCMI04029	Glucose-methanol-choline oxidoreductase, N-terminal:IPR000172
G5-VS-S5.up-DOMAIN_Ensembl-Gene-Rankings.txt	LOCMI03486	LOCMI03486	B4L259_DROMO GI15372	1	0.333333333333	LOCMI03486	Glucose-methanol-choline oxidoreductase, N-terminal:IPR000172
G5-VS-S5.up-DOMAIN_Ensembl-Gene-Rankings.txt	LOCMI03329	LOCMI03329	B3MXJ9_DROAN GF19436	1	0.333333333333	LOCMI03329	Glucose-methanol-choline oxidoreductase, N-terminal:IPR000172
G5-VS-S5.up-DOMAIN_Ensembl-Gene-Rankings.txt	LOCMI02454	LOCMI02454	sodium-dependent nutrient amino acid transporter, putative	1	0.333333333333	LOCMI02454	Sodium:neurotransmitter symporter:IPR000175
G5-VS-S5.up-DOMAIN_Ensembl-Gene-Rankings.txt	LOCMI01723	LOCMI01723	sodium-dependent nutrient amino acid transporter, putative	1	0.333333333333	LOCMI01723	Sodium:neurotransmitter symporter:IPR000175
G5-VS-S5.up-KEGG_Ensembl-Gene-Rankings.txt	
G5-VS-S5.up-KEGG_Ensembl-Gene-Rankings.txt	GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
G5-VS-S5.up-KEGG_Ensembl-Gene-Rankings.txt	LOCMI16321	LOCMI16321	beta-actin	1	0.333333333333	LOCMI16321	Phototransduction - fly:map04745
G5-VS-S5.up-KEGG_Ensembl-Gene-Rankings.txt	LOCMI15755	LOCMI15755	PREDICTED: protein enhancer of sevenless 2B-like	1	0.333333333333	LOCMI15755	MAPK signaling pathway - fly:map04013
G5-VS-S5.up-KEGG_Ensembl-Gene-Rankings.txt	LOCMI15746	LOCMI15746	tyrosine-protein phosphatase corkscrew, putative	1	0.333333333333	LOCMI15746	MAPK signaling pathway - fly:map04013
G5-VS-S5.up-KEGG_Ensembl-Gene-Rankings.txt	LOCMI15745	LOCMI15745	D2A2D2_TRICA Putative uncharacterized protein GLEAN_07831	1	0.333333333333	LOCMI15745	MAPK signaling pathway - fly:map04013
G5-VS-S5.up-KEGG_Ensembl-Gene-Rankings.txt	LOCMI14740	LOCMI14740	PREDICTED: similar to calmodulin-binding protein trpl	1	0.333333333333	LOCMI14740	Phototransduction - fly:map04745
G5-VS-S5.up-KEGG_Ensembl-Gene-Rankings.txt	LOCMI12038	LOCMI12038	Collagen alpha-1(V) chain	1	0.333333333333	LOCMI12038	ECM-receptor interaction:map04512
G5-VS-S5.up-KEGG_Ensembl-Gene-Rankings.txt	LOCMI10699	LOCMI10699	Sialidase	1	0.333333333333	LOCMI10699	ECM-receptor interaction:map04512
G5-VS-S5.up-KEGG_Ensembl-Gene-Rankings.txt	LOCMI08289	LOCMI08289	PREDICTED: collagen alpha-1(IV) chain-like isoform 1	1	0.333333333333	LOCMI08289	ECM-receptor interaction:map04512
G5-VS-S5.up-KEGG_Ensembl-Gene-Rankings.txt	LOCMI04186	LOCMI04186	PREDICTED: collagen alpha-1(IV) chain-like	1	0.333333333333	LOCMI04186	ECM-receptor interaction:map04512
G5-VS-S5.up-KEGG_Ensembl-Gene-Rankings.txt	LOCMI03316	LOCMI03316	Collagen alpha-1(I) chain	1	0.333333333333	LOCMI03316	ECM-receptor interaction:map04512
G5-VS-S5.up-KEGG_Ensembl-Gene-Rankings.txt	LOCMI01353	LOCMI01353	beta-actin	1	0.333333333333	LOCMI01353	Phototransduction - fly:map04745
G4-VS-S4.down-DOMAIN_Ensembl-Gene-Rankings.txt	
G4-VS-S4.down-DOMAIN_Ensembl-Gene-Rankings.txt	GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
G4-VS-S4.down-DOMAIN_Ensembl-Gene-Rankings.txt	LOCMI14216	LOCMI14216	A7S7S1_NEMVE Predicted protein	1	0.5	LOCMI14216	Protease inhibitor I4, serpin:IPR000215
G4-VS-S4.down-DOMAIN_Ensembl-Gene-Rankings.txt	LOCMI14212	LOCMI14212	PREDICTED: plasminogen activator inhibitor 1-like	1	0.5	LOCMI14212	Protease inhibitor I4, serpin:IPR000215
G4-VS-S4.down-DOMAIN_Ensembl-Gene-Rankings.txt	LOCMI12984	LOCMI12984	B3NUX9_DROER GG19440	1	0.5	LOCMI12984	Glucose-methanol-choline oxidoreductase, N-terminal:IPR000172
G4-VS-S4.down-DOMAIN_Ensembl-Gene-Rankings.txt	LOCMI07407	LOCMI07407	GF11037	1	0.5	LOCMI07407	Protease inhibitor I4, serpin:IPR000215
G4-VS-S4.down-DOMAIN_Ensembl-Gene-Rankings.txt	LOCMI05133	LOCMI05133	serine protease inhibitor, serpin	1	0.5	LOCMI05133	Protease inhibitor I4, serpin:IPR000215
G4-VS-S4.down-DOMAIN_Ensembl-Gene-Rankings.txt	LOCMI03770	LOCMI03770	B3P2V7_DROER Glucose dehydrogenase	1	0.5	LOCMI03770	Glucose-methanol-choline oxidoreductase, N-terminal:IPR000172
G4-VS-S4.down-DOMAIN_Ensembl-Gene-Rankings.txt	LOCMI03329	LOCMI03329	B3MXJ9_DROAN GF19436	1	0.5	LOCMI03329	Glucose-methanol-choline oxidoreductase, N-terminal:IPR000172
G4-VS-S4.down-DOMAIN_Ensembl-Gene-Rankings.txt	LOCMI02405	LOCMI02405	PREDICTED: glucose dehydrogenase	1	0.5	LOCMI02405	Glucose-methanol-choline oxidoreductase, N-terminal:IPR000172
G4-VS-S4.down-DOMAIN_Ensembl-Gene-Rankings.txt	LOCMI01756	LOCMI01756	proteinase inhibitor I4 serpin	1	0.5	LOCMI01756	Protease inhibitor I4, serpin:IPR000215
G1_2-VS-S1_2.down-KEGG_Ensembl-Gene-Rankings.txt	
G1_2-VS-S1_2.down-KEGG_Ensembl-Gene-Rankings.txt	GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI13438	LOCMI13438	Protein disulfide-isomerase	6	0.25	LOCMI13438	organic ether metabolic process // oxidoreductase activity // cytoplasm // cell redox homeostasis // electron carrier activity // cytoplasmic part
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI09249	LOCMI09249	protein disulfide-isomerase	6	0.25	LOCMI09249	organic ether metabolic process // oxidoreductase activity // cytoplasm // cell redox homeostasis // electron carrier activity // cytoplasmic part
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI16873	LOCMI16873	cytochrome P450	5	0.208333333333	LOCMI16873	oxidoreductase activity // iron ion binding // oxidation-reduction process // electron carrier activity // tetrapyrrole binding
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI16225	LOCMI16225	cytochrome P450 9E1	5	0.208333333333	LOCMI16225	oxidoreductase activity // iron ion binding // oxidation-reduction process // electron carrier activity // tetrapyrrole binding
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI16224	LOCMI16224	PREDICTED: similar to cytochrome P450	5	0.208333333333	LOCMI16224	oxidoreductase activity // iron ion binding // oxidation-reduction process // electron carrier activity // tetrapyrrole binding
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI16217	LOCMI16217	cytochrome P450 6BQ13	5	0.208333333333	LOCMI16217	oxidoreductase activity // iron ion binding // oxidation-reduction process // electron carrier activity // tetrapyrrole binding
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI16214	LOCMI16214	RecName: Full=Cytochrome P450 9e2; AltName: Full=CYPIXE2 gb|AAK69410.1|AF275640_1 cytochrome P450	5	0.208333333333	LOCMI16214	oxidoreductase activity // iron ion binding // oxidation-reduction process // electron carrier activity // tetrapyrrole binding
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI16207	LOCMI16207	cytochrome P450	5	0.208333333333	LOCMI16207	oxidoreductase activity // iron ion binding // oxidation-reduction process // electron carrier activity // tetrapyrrole binding
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI16200	LOCMI16200	PREDICTED: similar to cytochrome P450	5	0.208333333333	LOCMI16200	oxidoreductase activity // iron ion binding // oxidation-reduction process // electron carrier activity // tetrapyrrole binding
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI16199	LOCMI16199	RecName: Full=Cytochrome P450 4C1; AltName: Full=CYPIVC1 gb|AAA27819.1| cytochrome P450	5	0.208333333333	LOCMI16199	oxidoreductase activity // iron ion binding // oxidation-reduction process // electron carrier activity // tetrapyrrole binding
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI16195	LOCMI16195	RecName: Full=Cytochrome P450 4C1; AltName: Full=CYPIVC1 gb|AAA27819.1| cytochrome P450	5	0.208333333333	LOCMI16195	oxidoreductase activity // iron ion binding // oxidation-reduction process // electron carrier activity // tetrapyrrole binding
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI16194	LOCMI16194	RecName: Full=Cytochrome P450 4C1; AltName: Full=CYPIVC1 gb|AAA27819.1| cytochrome P450	5	0.208333333333	LOCMI16194	oxidoreductase activity // iron ion binding // oxidation-reduction process // electron carrier activity // tetrapyrrole binding
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI16184	LOCMI16184	cytochrome P450	5	0.208333333333	LOCMI16184	oxidoreductase activity // iron ion binding // oxidation-reduction process // electron carrier activity // tetrapyrrole binding
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI16170	LOCMI16170	cytochrome P450	5	0.208333333333	LOCMI16170	oxidoreductase activity // iron ion binding // oxidation-reduction process // electron carrier activity // tetrapyrrole binding
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI16163	LOCMI16163	cytochrome P450	5	0.208333333333	LOCMI16163	oxidoreductase activity // iron ion binding // oxidation-reduction process // electron carrier activity // tetrapyrrole binding
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI16160	LOCMI16160	cytochrome P450	5	0.208333333333	LOCMI16160	oxidoreductase activity // iron ion binding // oxidation-reduction process // electron carrier activity // tetrapyrrole binding
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI16154	LOCMI16154	cytochrome P450	5	0.208333333333	LOCMI16154	oxidoreductase activity // iron ion binding // oxidation-reduction process // electron carrier activity // tetrapyrrole binding
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI16135	LOCMI16135	cytochrome P450, putative	5	0.208333333333	LOCMI16135	oxidoreductase activity // iron ion binding // oxidation-reduction process // electron carrier activity // tetrapyrrole binding
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI16132	LOCMI16132	cytochrome P450 9E1	5	0.208333333333	LOCMI16132	oxidoreductase activity // iron ion binding // oxidation-reduction process // electron carrier activity // tetrapyrrole binding
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI16126	LOCMI16126	cytochrome P450 enzyme, CYP4C39 enzyme - green crab, common shore crab gb|AAQ93010.1| cytochrome P450 CYP4C39	5	0.208333333333	LOCMI16126	oxidoreductase activity // iron ion binding // oxidation-reduction process // electron carrier activity // tetrapyrrole binding
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI04667	LOCMI04667	Cytochrome P450 IPR008066; Cytochrome P450, E-class, group I, CYP1	5	0.208333333333	LOCMI04667	oxidoreductase activity // iron ion binding // oxidation-reduction process // electron carrier activity // tetrapyrrole binding
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI16713	LOCMI16713	thioredoxin H-type	4	0.166666666667	LOCMI16713	organic ether metabolic process // oxidoreductase activity // cell redox homeostasis // electron carrier activity
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI16226	LOCMI16226	PREDICTED: similar to cytochrome P450 CYP6BK17	4	0.166666666667	LOCMI16226	oxidoreductase activity // iron ion binding // electron carrier activity // tetrapyrrole binding
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI15172	LOCMI15172	AGAP002385-PA	4	0.166666666667	LOCMI15172	iron ion binding // heterocycle biosynthetic process // cellular nitrogen compound biosynthetic process // tetrapyrrole binding
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI13987	LOCMI13987	PREDICTED: 40S ribosomal protein S19a-like	4	0.166666666667	LOCMI13987	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI13563	LOCMI13563	GH19559	4	0.166666666667	LOCMI13563	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI13545	LOCMI13545	60S ribosomal protein L8	4	0.166666666667	LOCMI13545	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI12362	LOCMI12362	39S ribosomal protein L11, mitochondrial	4	0.166666666667	LOCMI12362	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI10353	LOCMI10353	putative ribosomal protein S14	4	0.166666666667	LOCMI10353	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI09779	LOCMI09779	60S ribosomal protein L8	4	0.166666666667	LOCMI09779	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI09452	LOCMI09452	60S ribosomal protein L38	4	0.166666666667	LOCMI09452	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI09269	LOCMI09269	PREDICTED: 40S ribosomal protein S16	4	0.166666666667	LOCMI09269	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI09135	LOCMI09135	Q56FH5_LYSTE Ribosomal protein L8	4	0.166666666667	LOCMI09135	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI08528	LOCMI08528	ribosomal protein L13	4	0.166666666667	LOCMI08528	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI08029	LOCMI08029	60S ribosomal protein L38	4	0.166666666667	LOCMI08029	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI07523	LOCMI07523	B4MLT2_DROWI GK17306	4	0.166666666667	LOCMI07523	organic ether metabolic process // oxidoreductase activity // cell redox homeostasis // electron carrier activity
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI07012	LOCMI07012	60S ribosomal protein L21	4	0.166666666667	LOCMI07012	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI06322	LOCMI06322	GF14155	4	0.166666666667	LOCMI06322	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI06257	LOCMI06257	PREDICTED: 40S ribosomal protein S5a-like	4	0.166666666667	LOCMI06257	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI05618	LOCMI05618	60S ribosomal protein L8	4	0.166666666667	LOCMI05618	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI05114	LOCMI05114	ribosomal protein L35	4	0.166666666667	LOCMI05114	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI04886	LOCMI04886	Protein disulfide-isomerase	4	0.166666666667	LOCMI04886	organic ether metabolic process // oxidoreductase activity // cell redox homeostasis // electron carrier activity
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI04836	LOCMI04836	ribosomal protein L19e	4	0.166666666667	LOCMI04836	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI04589	LOCMI04589	PREDICTED: thioredoxin, mitochondrial-like	4	0.166666666667	LOCMI04589	organic ether metabolic process // oxidoreductase activity // cell redox homeostasis // electron carrier activity
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI03823	LOCMI03823	ribosomal protein L19e	4	0.166666666667	LOCMI03823	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI02563	LOCMI02563	ribosomal protein L13	4	0.166666666667	LOCMI02563	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI02250	LOCMI02250	PREDICTED: 40S ribosomal protein S16	4	0.166666666667	LOCMI02250	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI01789	LOCMI01789	60S ribosomal protein L21	4	0.166666666667	LOCMI01789	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI01704	LOCMI01704	PREDICTED: ubiquitin-40S ribosomal protein S27a-like isoform 2	4	0.166666666667	LOCMI01704	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI00680	LOCMI00680	PREDICTED: 60S ribosomal protein L11-like	4	0.166666666667	LOCMI00680	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI00130	LOCMI00130	PREDICTED: 60S ribosomal protein L38-like	4	0.166666666667	LOCMI00130	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI17133	LOCMI17133	adenosine deaminase, putative	3	0.125	LOCMI17133	deaminase activity // heterocycle biosynthetic process // cellular nitrogen compound biosynthetic process
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI16100	LOCMI16100	AGAP004616-PA	3	0.125	LOCMI16100	cytoplasm // heterocycle biosynthetic process // cellular nitrogen compound biosynthetic process
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI15976	LOCMI15976	cytochrome c oxidase subunit VIIA putative	3	0.125	LOCMI15976	oxidoreductase activity // cytoplasm // electron carrier activity
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI15961	LOCMI15961	PREDICTED: peroxisomal acyl-coenzyme A oxidase 3-like isoform 3	3	0.125	LOCMI15961	oxidoreductase activity // cytoplasm // oxidation-reduction process
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI15853	LOCMI15853	Probable peroxisomal acyl-coenzyme A oxidase 1	3	0.125	LOCMI15853	oxidoreductase activity // cytoplasm // oxidation-reduction process
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI15809	LOCMI15809	E9IZQ4_SOLIN Putative uncharacterized protein (Fragment)	3	0.125	LOCMI15809	oxidoreductase activity // cytoplasm // oxidation-reduction process
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI14420	LOCMI14420	dolichyl-diphosphooligosaccharide protein glycotransferase	3	0.125	LOCMI14420	cytoplasm // carbohydrate metabolic process // cytoplasmic part
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI13554	LOCMI13554	PREDICTED: peroxisomal multifunctional enzyme type 2-like isoform 2	3	0.125	LOCMI13554	oxidoreductase activity // lipid binding // oxidation-reduction process
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI12559	LOCMI12559	PREDICTED: translocon-associated protein subunit gamma-like	3	0.125	LOCMI12559	cytoplasm // protein targeting // cytoplasmic part
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI09120	LOCMI09120	PREDICTED: non-specific lipid-transfer protein-like isoform 1	3	0.125	LOCMI09120	oxidoreductase activity // proteolysis // lipid binding
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI08784	LOCMI08784	PREDICTED: glutaredoxin-related protein 5, mitochondrial-like	3	0.125	LOCMI08784	oxidoreductase activity // cell redox homeostasis // electron carrier activity
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI02150	LOCMI02150	ferritin-like precursor	3	0.125	LOCMI02150	oxidoreductase activity // iron ion binding // oxidation-reduction process
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI00016	LOCMI00016	Q172F6_AEDAE Mitochondrial import receptor subunit tom20	3	0.125	LOCMI00016	cytoplasm // protein targeting // cytoplasmic part
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI17138	LOCMI17138	midgut chitinase	2	0.0833333333333	LOCMI17138	hydrolase activity, acting on glycosyl bonds // carbohydrate metabolic process
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI16959	LOCMI16959	caspase	2	0.0833333333333	LOCMI16959	cysteine-type peptidase activity // proteolysis
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI16469	LOCMI16469	trypsin-like serine protease	2	0.0833333333333	LOCMI16469	serine-type endopeptidase activity // proteolysis
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI16360	LOCMI16360	gram negative bacteria binding protein 2	2	0.0833333333333	LOCMI16360	hydrolase activity, acting on glycosyl bonds // carbohydrate metabolic process
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI16358	LOCMI16358	D2A5W1_TRICA Putative uncharacterized protein GLEAN_15602	2	0.0833333333333	LOCMI16358	oxidoreductase activity // oxidation-reduction process
G5-VS-S5.down-GO_Ensembl-Gene-Rankings.txt	LOCMI16354	LOCMI16354	Caspase-1	2	0.0833333333333	LOCMI16354	cysteine-type peptidase activity // proteolysis
